# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:14 2020
# diag: nrgsummary, run(s): 0006-0007, time window: 0-78.435131(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  4.2853E+00  7.8856E-01  8.0920E+00  1.4709E-01
  4.3190E+00  8.1072E-01  8.3066E+00  1.5357E-01
  4.3527E+00  8.3422E-01  8.5271E+00  1.5956E-01
  4.3865E+00  8.5830E-01  8.7509E+00  1.6596E-01
  4.4202E+00  8.8297E-01  8.9799E+00  1.7269E-01
  4.4540E+00  9.0809E-01  9.2120E+00  1.8012E-01
  4.4877E+00  9.3375E-01  9.4508E+00  1.8754E-01
  4.5214E+00  9.5910E-01  9.6946E+00  1.9508E-01
  4.5552E+00  9.8410E-01  9.9421E+00  2.0251E-01
  4.5889E+00  1.0090E+00  1.0197E+01  2.1019E-01
  4.6227E+00  1.0341E+00  1.0460E+01  2.1813E-01
  4.6564E+00  1.0603E+00  1.0730E+01  2.2551E-01
  4.6902E+00  1.0869E+00  1.1006E+01  2.3325E-01
  4.7239E+00  1.1137E+00  1.1287E+01  2.4162E-01
  4.7576E+00  1.1424E+00  1.1575E+01  2.5059E-01
  4.7914E+00  1.1738E+00  1.1871E+01  2.5914E-01
  4.8251E+00  1.2070E+00  1.2175E+01  2.6906E-01
  4.8589E+00  1.2414E+00  1.2487E+01  2.7973E-01
  4.8926E+00  1.2769E+00  1.2807E+01  2.9024E-01
  4.9264E+00  1.3125E+00  1.3136E+01  3.0209E-01
  4.9601E+00  1.3482E+00  1.3472E+01  3.1358E-01
  4.9938E+00  1.3824E+00  1.3812E+01  3.2471E-01
  5.0276E+00  1.4151E+00  1.4156E+01  3.3640E-01
  5.0613E+00  1.4478E+00  1.4508E+01  3.4753E-01
  5.0951E+00  1.4825E+00  1.4868E+01  3.5935E-01
  5.1288E+00  1.5207E+00  1.5241E+01  3.7156E-01
  5.1625E+00  1.5628E+00  1.5628E+01  3.8463E-01
  5.1963E+00  1.6087E+00  1.6027E+01  3.9814E-01
  5.2300E+00  1.6561E+00  1.6440E+01  4.1193E-01
  5.2638E+00  1.7017E+00  1.6860E+01  4.2629E-01
  5.2975E+00  1.7447E+00  1.7283E+01  4.3953E-01
  5.3313E+00  1.7856E+00  1.7710E+01  4.5223E-01
  5.3650E+00  1.8259E+00  1.8142E+01  4.6376E-01
  5.3987E+00  1.8681E+00  1.8582E+01  4.7526E-01
  5.4325E+00  1.9150E+00  1.9038E+01  4.8722E-01
  5.4662E+00  1.9683E+00  1.9509E+01  5.0182E-01
  5.5000E+00  2.0263E+00  1.9994E+01  5.1826E-01
  5.5337E+00  2.0864E+00  2.0491E+01  5.3651E-01
  5.5675E+00  2.1461E+00  2.0998E+01  5.5537E-01
  5.6012E+00  2.2016E+00  2.1511E+01  5.7231E-01
  5.6349E+00  2.2503E+00  2.2024E+01  5.8766E-01
  5.6687E+00  2.2953E+00  2.2539E+01  6.0271E-01
  5.7024E+00  2.3414E+00  2.3067E+01  6.1666E-01
  5.7362E+00  2.3928E+00  2.3610E+01  6.3229E-01
  5.7699E+00  2.4529E+00  2.4175E+01  6.4929E-01
  5.8036E+00  2.5209E+00  2.4761E+01  6.6814E-01
  5.8374E+00  2.5936E+00  2.5366E+01  6.8716E-01
  5.8711E+00  2.6668E+00  2.5980E+01  7.0523E-01
  5.9049E+00  2.7373E+00  2.6594E+01  7.2311E-01
  5.9386E+00  2.8052E+00  2.7208E+01  7.4048E-01
  5.9724E+00  2.8709E+00  2.7826E+01  7.5945E-01
  6.0061E+00  2.9358E+00  2.8451E+01  7.7997E-01
  6.0398E+00  3.0004E+00  2.9088E+01  8.0191E-01
  6.0736E+00  3.0654E+00  2.9745E+01  8.2380E-01
  6.1073E+00  3.1317E+00  3.0417E+01  8.4439E-01
  6.1411E+00  3.2021E+00  3.1104E+01  8.6342E-01
  6.1748E+00  3.2798E+00  3.1803E+01  8.8185E-01
  6.2086E+00  3.3665E+00  3.2510E+01  9.0305E-01
  6.2423E+00  3.4591E+00  3.3230E+01  9.2689E-01
  6.2760E+00  3.5496E+00  3.3960E+01  9.5447E-01
  6.3098E+00  3.6320E+00  3.4698E+01  9.8175E-01
  6.3435E+00  3.7032E+00  3.5447E+01  1.0054E+00
  6.3773E+00  3.7683E+00  3.6197E+01  1.0249E+00
  6.4110E+00  3.8375E+00  3.6949E+01  1.0415E+00
  6.4447E+00  3.9170E+00  3.7702E+01  1.0623E+00
  6.4785E+00  4.0116E+00  3.8468E+01  1.0902E+00
  6.5122E+00  4.1182E+00  3.9268E+01  1.1252E+00
  6.5460E+00  4.2286E+00  4.0111E+01  1.1613E+00
  6.5797E+00  4.3313E+00  4.0990E+01  1.1902E+00
  6.6135E+00  4.4189E+00  4.1870E+01  1.2097E+00
  6.6472E+00  4.4939E+00  4.2715E+01  1.2233E+00
  6.6809E+00  4.5687E+00  4.3512E+01  1.2420E+00
  6.7147E+00  4.6591E+00  4.4302E+01  1.2724E+00
  6.7484E+00  4.7696E+00  4.5136E+01  1.3146E+00
  6.7822E+00  4.8882E+00  4.6040E+01  1.3582E+00
  6.8149E+00  4.9948E+00  4.6967E+01  1.3928E+00
  6.8469E+00  5.0895E+00  4.7884E+01  1.4153E+00
  6.8790E+00  5.1847E+00  4.8783E+01  1.4276E+00
  6.9110E+00  5.2841E+00  4.9639E+01  1.4404E+00
  6.9431E+00  5.3834E+00  5.0457E+01  1.4611E+00
  6.9751E+00  5.4783E+00  5.1274E+01  1.4921E+00
  7.0072E+00  5.5733E+00  5.2139E+01  1.5289E+00
  7.0392E+00  5.6752E+00  5.3070E+01  1.5639E+00
  7.0713E+00  5.7857E+00  5.4047E+01  1.5959E+00
  7.1033E+00  5.9056E+00  5.5033E+01  1.6246E+00
  7.1354E+00  6.0326E+00  5.6005E+01  1.6475E+00
  7.1674E+00  6.1578E+00  5.6956E+01  1.6657E+00
  7.1995E+00  6.2741E+00  5.7896E+01  1.6801E+00
  7.2315E+00  6.3785E+00  5.8819E+01  1.6987E+00
  7.2636E+00  6.4748E+00  5.9723E+01  1.7282E+00
  7.2956E+00  6.5721E+00  6.0634E+01  1.7660E+00
  7.3277E+00  6.6835E+00  6.1604E+01  1.8000E+00
  7.3597E+00  6.8173E+00  6.2666E+01  1.8208E+00
  7.3918E+00  6.9644E+00  6.3773E+01  1.8294E+00
  7.4238E+00  7.1048E+00  6.4834E+01  1.8334E+00
  7.4559E+00  7.2225E+00  6.5770E+01  1.8428E+00
  7.4879E+00  7.3208E+00  6.6602E+01  1.8644E+00
  7.5200E+00  7.4150E+00  6.7433E+01  1.8984E+00
  7.5520E+00  7.5169E+00  6.8353E+01  1.9335E+00
  7.5841E+00  7.6307E+00  6.9369E+01  1.9566E+00
  7.6161E+00  7.7566E+00  7.0438E+01  1.9657E+00
  7.6482E+00  7.8962E+00  7.1480E+01  1.9643E+00
  7.6802E+00  8.0386E+00  7.2424E+01  1.9606E+00
  7.7123E+00  8.1604E+00  7.3255E+01  1.9693E+00
  7.7443E+00  8.2548E+00  7.4048E+01  1.9872E+00
  7.7764E+00  8.3429E+00  7.4902E+01  1.9981E+00
  7.8084E+00  8.4389E+00  7.5818E+01  1.9915E+00
  7.8404E+00  8.5322E+00  7.6691E+01  1.9738E+00
