# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jun 29 12:38:02 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: protons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  2.6476E+01 -1.0277E-02 -2.4190E-03 -1.3507E-03
  2.6646E+01 -1.0211E-02 -2.4088E-03 -1.2508E-03
  2.6816E+01 -1.0191E-02 -2.4074E-03 -1.1755E-03
  2.6986E+01 -1.0290E-02 -2.4267E-03 -1.1135E-03
  2.7156E+01 -1.0499E-02 -2.4673E-03 -1.0289E-03
  2.7326E+01 -1.0742E-02 -2.5113E-03 -9.1978E-04
  2.7501E+01 -1.1091E-02 -2.5706E-03 -7.7641E-04
  2.7680E+01 -1.1471E-02 -2.6470E-03 -6.3413E-04
  2.7858E+01 -1.1693E-02 -2.7092E-03 -5.5718E-04
  2.8037E+01 -1.1812E-02 -2.7502E-03 -5.2135E-04
  2.8215E+01 -1.1933E-02 -2.7829E-03 -4.7803E-04
  2.8394E+01 -1.2126E-02 -2.8229E-03 -4.1278E-04
  2.8572E+01 -1.2277E-02 -2.8579E-03 -3.3898E-04
  2.8751E+01 -1.2282E-02 -2.8720E-03 -2.6111E-04
  2.8929E+01 -1.2274E-02 -2.8782E-03 -1.9006E-04
  2.9108E+01 -1.2340E-02 -2.8938E-03 -1.2552E-04
  2.9292E+01 -1.2485E-02 -2.9276E-03 -4.2345E-05
  2.9480E+01 -1.2770E-02 -2.9872E-03  7.0154E-05
  2.9667E+01 -1.3133E-02 -3.0685E-03  1.5968E-04
  2.9855E+01 -1.3456E-02 -3.1452E-03  2.0370E-04
  3.0042E+01 -1.3674E-02 -3.2010E-03  2.3096E-04
  3.0229E+01 -1.3832E-02 -3.2466E-03  2.6806E-04
  3.0417E+01 -1.3980E-02 -3.2998E-03  2.6862E-04
  3.0604E+01 -1.4230E-02 -3.3729E-03  1.9396E-04
  3.0792E+01 -1.4649E-02 -3.4649E-03  8.0454E-05
  3.0979E+01 -1.4970E-02 -3.5316E-03 -4.1060E-05
  3.1166E+01 -1.5082E-02 -3.5582E-03 -1.4611E-04
  3.1354E+01 -1.5135E-02 -3.5799E-03 -2.0942E-04
  3.1541E+01 -1.5181E-02 -3.6055E-03 -2.1808E-04
  3.1728E+01 -1.5412E-02 -3.6704E-03 -2.2327E-04
  3.1915E+01 -1.5857E-02 -3.7795E-03 -2.7483E-04
  3.2089E+01 -1.6349E-02 -3.8888E-03 -3.4484E-04
  3.2257E+01 -1.6766E-02 -3.9722E-03 -4.2230E-04
  3.2425E+01 -1.7072E-02 -4.0340E-03 -5.2920E-04
  3.2592E+01 -1.7279E-02 -4.0811E-03 -6.8492E-04
  3.2760E+01 -1.7421E-02 -4.1185E-03 -8.2036E-04
