# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:32 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-93.852218(1 steps), species: electrons
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.5702E+00  4.1484E+00  3.2248E+00  2.2869E-03
  6.6040E+00  4.2297E+00  3.2731E+00  2.2645E-03
  6.6379E+00  4.3109E+00  3.3259E+00  2.1794E-03
  6.6718E+00  4.3987E+00  3.3991E+00  2.1246E-03
  6.7056E+00  4.4982E+00  3.4976E+00  2.1565E-03
  6.7395E+00  4.6067E+00  3.6069E+00  2.2457E-03
  6.7734E+00  4.7162E+00  3.7071E+00  2.2987E-03
  6.8059E+00  4.8143E+00  3.7818E+00  2.2633E-03
  6.8381E+00  4.9021E+00  3.8390E+00  2.1993E-03
  6.8702E+00  4.9869E+00  3.8975E+00  2.1752E-03
  6.9024E+00  5.0778E+00  3.9745E+00  2.1833E-03
  6.9346E+00  5.1776E+00  4.0669E+00  2.1789E-03
  6.9667E+00  5.2804E+00  4.1568E+00  2.1799E-03
  6.9989E+00  5.3806E+00  4.2355E+00  2.2117E-03
  7.0311E+00  5.4839E+00  4.3178E+00  2.2525E-03
  7.0633E+00  5.5960E+00  4.4170E+00  2.2648E-03
  7.0954E+00  5.7145E+00  4.5291E+00  2.2683E-03
  7.1276E+00  5.8321E+00  4.6391E+00  2.2728E-03
  7.1598E+00  5.9419E+00  4.7329E+00  2.2699E-03
  7.1919E+00  6.0446E+00  4.8133E+00  2.2316E-03
  7.2241E+00  6.1461E+00  4.8926E+00  2.1793E-03
  7.2563E+00  6.2518E+00  4.9792E+00  2.1492E-03
  7.2885E+00  6.3635E+00  5.0720E+00  2.1715E-03
  7.3206E+00  6.4801E+00  5.1670E+00  2.2201E-03
  7.3528E+00  6.6039E+00  5.2712E+00  2.2420E-03
  7.3850E+00  6.7354E+00  5.3905E+00  2.2277E-03
  7.4171E+00  6.8657E+00  5.5128E+00  2.2087E-03
  7.4493E+00  6.9811E+00  5.6156E+00  2.1489E-03
  7.4815E+00  7.0815E+00  5.6952E+00  2.0400E-03
  7.5137E+00  7.1831E+00  5.7713E+00  1.9860E-03
  7.5458E+00  7.2963E+00  5.8559E+00  2.0402E-03
  7.5780E+00  7.4159E+00  5.9436E+00  2.0849E-03
  7.6102E+00  7.5335E+00  6.0345E+00  2.0817E-03
  7.6423E+00  7.6514E+00  6.1418E+00  2.1361E-03
  7.6745E+00  7.7770E+00  6.2720E+00  2.2560E-03
  7.7067E+00  7.9044E+00  6.3995E+00  2.2792E-03
  7.7389E+00  8.0129E+00  6.4822E+00  2.1635E-03
  7.7710E+00  8.0962E+00  6.5190E+00  2.0296E-03
  7.8032E+00  8.1800E+00  6.5695E+00  1.9542E-03
  7.8354E+00  8.2930E+00  6.6862E+00  1.9024E-03
  7.8675E+00  8.4267E+00  6.8426E+00  1.9638E-03
  7.8997E+00  8.5549E+00  6.9764E+00  2.1517E-03
  7.9319E+00  8.6581E+00  7.0492E+00  2.2002E-03
  7.9641E+00  8.7338E+00  7.0711E+00  1.9031E-03
  7.9962E+00  8.7975E+00  7.0953E+00  1.5006E-03
  8.0284E+00  8.8774E+00  7.1814E+00  1.4143E-03
  8.0606E+00  8.9874E+00  7.3341E+00  1.6647E-03
  8.0927E+00  9.1005E+00  7.4678E+00  1.9149E-03
  8.1249E+00  9.1806E+00  7.5126E+00  1.9382E-03
  8.1571E+00  9.2305E+00  7.5057E+00  1.7634E-03
  8.1893E+00  9.2855E+00  7.5382E+00  1.5708E-03
  8.2214E+00  9.3624E+00  7.6371E+00  1.3411E-03
  8.2536E+00  9.4476E+00  7.7524E+00  1.1139E-03
  8.2858E+00  9.5263E+00  7.8428E+00  1.0786E-03
  8.3179E+00  9.5979E+00  7.9087E+00  1.2458E-03
  8.3501E+00  9.6600E+00  7.9569E+00  1.4094E-03
  8.3823E+00  9.6981E+00  7.9807E+00  1.3838E-03
  8.4145E+00  9.7163E+00  7.9958E+00  1.1984E-03
  8.4466E+00  9.7390E+00  8.0291E+00  1.1198E-03
  8.4788E+00  9.7718E+00  8.0693E+00  1.0362E-03
  8.5110E+00  9.8039E+00  8.0956E+00  9.2438E-04
  8.5431E+00  9.8353E+00  8.1241E+00  1.0212E-03
  8.5753E+00  9.8698E+00  8.1712E+00  1.2089E-03
  8.6075E+00  9.8850E+00  8.1874E+00  1.3342E-03
  8.6397E+00  9.8580E+00  8.1237E+00  1.1301E-03
  8.6718E+00  9.8068E+00  8.0249E+00  7.1220E-04
  8.7040E+00  9.7846E+00  7.9992E+00  5.5840E-04
  8.7362E+00  9.8183E+00  8.0911E+00  7.7210E-04
  8.7683E+00  9.8773E+00  8.2267E+00  1.1887E-03
  8.8005E+00  9.9012E+00  8.2759E+00  1.3741E-03
  8.8327E+00  9.8606E+00  8.1937E+00  1.1578E-03
  8.8648E+00  9.7930E+00  8.0718E+00  8.4810E-04
  8.8970E+00  9.7600E+00  8.0403E+00  6.8900E-04
  8.9292E+00  9.7704E+00  8.1118E+00  8.5690E-04
  8.9614E+00  9.7719E+00  8.1645E+00  1.1864E-03
  8.9935E+00  9.7338E+00  8.1242E+00  1.2336E-03
  9.0257E+00  9.6881E+00  8.0558E+00  8.7700E-04
  9.0579E+00  9.6742E+00  8.0536E+00  3.8700E-04
  9.0900E+00  9.6832E+00  8.1091E+00  1.8460E-04
  9.1222E+00  9.6775E+00  8.1515E+00  5.2480E-04
  9.1544E+00  9.6491E+00  8.1575E+00  9.9130E-04
  9.1866E+00  9.6281E+00  8.1681E+00  1.2887E-03
  9.2187E+00  9.6412E+00  8.2202E+00  1.3378E-03
  9.2509E+00  9.6799E+00  8.2942E+00  1.0964E-03
  9.2831E+00  9.7229E+00  8.3636E+00  9.3250E-04
  9.3152E+00  9.7608E+00  8.4195E+00  1.0391E-03
  9.3474E+00  9.7809E+00  8.4347E+00  1.0978E-03
  9.3796E+00  9.7686E+00  8.3788E+00  9.4980E-04
  9.4118E+00  9.7302E+00  8.2767E+00  9.8930E-04
  9.4439E+00  9.7083E+00  8.2223E+00  1.4268E-03
  9.4761E+00  9.7344E+00  8.2600E+00  1.9328E-03
  9.5083E+00  9.8002E+00  8.3516E+00  2.2737E-03
  9.5404E+00  9.8763E+00  8.4398E+00  2.4340E-03
  9.5726E+00  9.9426E+00  8.5038E+00  2.2475E-03
  9.6048E+00  9.9984E+00  8.5551E+00  2.1818E-03
  9.6370E+00  1.0045E+01  8.5840E+00  2.5144E-03
  9.6691E+00  1.0064E+01  8.5415E+00  2.7231E-03
  9.7013E+00  1.0038E+01  8.4177E+00  2.6138E-03
  9.7335E+00  9.9944E+00  8.2834E+00  2.1687E-03
  9.7656E+00  9.9856E+00  8.2450E+00  1.8469E-03
  9.7978E+00  1.0051E+01  8.3477E+00  2.2166E-03
  9.8300E+00  1.0169E+01  8.5314E+00  2.8566E-03
  9.8622E+00  1.0285E+01  8.6911E+00  2.9601E-03
  9.8943E+00  1.0367E+01  8.7823E+00  2.2196E-03
  9.9265E+00  1.0450E+01  8.8687E+00  1.2396E-03
  9.9587E+00  1.0561E+01  9.0043E+00  9.0540E-04
  9.9908E+00  1.0692E+01  9.1772E+00  1.4103E-03
  1.0023E+01  1.0798E+01  9.3049E+00  2.2937E-03
  1.0055E+01  1.0844E+01  9.3146E+00  2.7226E-03
  1.0087E+01  1.0863E+01  9.2646E+00  2.6095E-03
  1.0120E+01  1.0909E+01  9.2711E+00  2.4324E-03
  1.0152E+01  1.0996E+01  9.3842E+00  2.2796E-03
  1.0184E+01  1.1114E+01  9.5672E+00  2.2723E-03
  1.0216E+01  1.1234E+01  9.7276E+00  2.5095E-03
  1.0248E+01  1.1326E+01  9.8110E+00  2.9085E-03
  1.0280E+01  1.1383E+01  9.8287E+00  2.8274E-03
  1.0313E+01  1.1419E+01  9.8405E+00  2.2033E-03
  1.0345E+01  1.1462E+01  9.9006E+00  1.9251E-03
  1.0377E+01  1.1537E+01  1.0004E+01  2.4100E-03
  1.0409E+01  1.1627E+01  1.0094E+01  3.2657E-03
  1.0441E+01  1.1687E+01  1.0109E+01  3.5456E-03
  1.0473E+01  1.1707E+01  1.0067E+01  2.9403E-03
  1.0506E+01  1.1728E+01  1.0053E+01  2.0951E-03
  1.0538E+01  1.1789E+01  1.0120E+01  1.5938E-03
  1.0570E+01  1.1886E+01  1.0230E+01  1.6512E-03
  1.0602E+01  1.1987E+01  1.0327E+01  1.7005E-03
  1.0634E+01  1.2080E+01  1.0413E+01  1.0807E-03
  1.0666E+01  1.2168E+01  1.0482E+01  1.5110E-04
  1.0699E+01  1.2236E+01  1.0517E+01 -3.6610E-04
  1.0731E+01  1.2280E+01  1.0518E+01 -3.6290E-04
  1.0763E+01  1.2322E+01  1.0517E+01 -2.7610E-04
  1.0795E+01  1.2388E+01  1.0550E+01 -3.8270E-04
  1.0827E+01  1.2480E+01  1.0635E+01 -7.7410E-04
  1.0859E+01  1.2590E+01  1.0756E+01 -1.2043E-03
  1.0892E+01  1.2691E+01  1.0853E+01 -1.3881E-03
  1.0924E+01  1.2773E+01  1.0913E+01 -1.5820E-03
  1.0956E+01  1.2839E+01  1.0959E+01 -2.0175E-03
  1.0988E+01  1.2881E+01  1.0984E+01 -2.3908E-03
  1.1020E+01  1.2911E+01  1.0996E+01 -2.4136E-03
  1.1052E+01  1.2949E+01  1.1008E+01 -2.1003E-03
  1.1085E+01  1.3004E+01  1.1026E+01 -1.5712E-03
  1.1117E+01  1.3075E+01  1.1068E+01 -8.8010E-04
  1.1149E+01  1.3138E+01  1.1120E+01 -3.2620E-04
  1.1181E+01  1.3149E+01  1.1115E+01 -2.7670E-04
  1.1213E+01  1.3124E+01  1.1064E+01 -1.0592E-03
  1.1246E+01  1.3140E+01  1.1088E+01 -2.4638E-03
  1.1278E+01  1.3228E+01  1.1240E+01 -3.5180E-03
  1.1310E+01  1.3330E+01  1.1417E+01 -3.7867E-03
  1.1342E+01  1.3358E+01  1.1465E+01 -3.4125E-03
  1.1374E+01  1.3310E+01  1.1379E+01 -2.8591E-03
  1.1406E+01  1.3282E+01  1.1319E+01 -2.6524E-03
  1.1439E+01  1.3333E+01  1.1384E+01 -2.6807E-03
  1.1471E+01  1.3418E+01  1.1482E+01 -2.4042E-03
  1.1503E+01  1.3453E+01  1.1478E+01 -1.5011E-03
  1.1535E+01  1.3410E+01  1.1345E+01 -5.3860E-04
  1.1567E+01  1.3345E+01  1.1201E+01 -4.1220E-04
  1.1599E+01  1.3333E+01  1.1162E+01 -8.9380E-04
  1.1632E+01  1.3358E+01  1.1190E+01 -1.4214E-03
  1.1664E+01  1.3381E+01  1.1214E+01 -1.7345E-03
  1.1696E+01  1.3374E+01  1.1200E+01 -1.8062E-03
  1.1728E+01  1.3322E+01  1.1140E+01 -1.8247E-03
  1.1760E+01  1.3244E+01  1.1064E+01 -1.7034E-03
  1.1792E+01  1.3141E+01  1.0965E+01 -1.3713E-03
  1.1825E+01  1.3006E+01  1.0818E+01 -1.3831E-03
  1.1857E+01  1.2873E+01  1.0673E+01 -2.2576E-03
  1.1889E+01  1.2803E+01  1.0639E+01 -3.2524E-03
  1.1921E+01  1.2842E+01  1.0776E+01 -3.5803E-03
  1.1953E+01  1.2924E+01  1.0953E+01 -3.3795E-03
  1.1985E+01  1.2947E+01  1.1023E+01 -3.2879E-03
