# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jun 12 13:26:40 2020
# diag: nrgsummary, run(s): 0008-0009, time window: 0-93.426872(1 steps), species: tungsten
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  4.0812E+00 -8.0037E-04 -2.2170E-04  4.1478E-03
  4.1170E+00 -8.2949E-04 -2.2792E-04  4.2632E-03
  4.1528E+00 -8.5882E-04 -2.3419E-04  4.3838E-03
  4.1886E+00 -8.8777E-04 -2.4048E-04  4.4738E-03
  4.2244E+00 -9.1713E-04 -2.4693E-04  4.5723E-03
  4.2602E+00 -9.4738E-04 -2.5361E-04  4.6826E-03
  4.2960E+00 -9.7873E-04 -2.6046E-04  4.7725E-03
  4.3318E+00 -1.0109E-03 -2.6748E-04  4.8765E-03
  4.3676E+00 -1.0425E-03 -2.7444E-04  4.9799E-03
  4.4034E+00 -1.0742E-03 -2.8139E-04  5.0663E-03
  4.4392E+00 -1.1063E-03 -2.8850E-04  5.1459E-03
  4.4750E+00 -1.1381E-03 -2.9569E-04  5.2342E-03
  4.5108E+00 -1.1708E-03 -3.0312E-04  5.3122E-03
  4.5466E+00 -1.2050E-03 -3.1089E-04  5.3915E-03
  4.5824E+00 -1.2403E-03 -3.1892E-04  5.4575E-03
  4.6182E+00 -1.2751E-03 -3.2697E-04  5.5414E-03
  4.6540E+00 -1.3106E-03 -3.3514E-04  5.6247E-03
  4.6898E+00 -1.3466E-03 -3.4353E-04  5.7050E-03
  4.7252E+00 -1.3824E-03 -3.5194E-04  5.7842E-03
  4.7593E+00 -1.4177E-03 -3.6024E-04  5.8747E-03
  4.7933E+00 -1.4535E-03 -3.6867E-04  5.9783E-03
  4.8273E+00 -1.4890E-03 -3.7709E-04  6.0546E-03
  4.8613E+00 -1.5257E-03 -3.8580E-04  6.1519E-03
  4.8953E+00 -1.5638E-03 -3.9482E-04  6.2721E-03
  4.9293E+00 -1.6030E-03 -4.0405E-04  6.3764E-03
  4.9633E+00 -1.6435E-03 -4.1360E-04  6.4998E-03
  4.9973E+00 -1.6843E-03 -4.2330E-04  6.6014E-03
  5.0313E+00 -1.7265E-03 -4.3331E-04  6.6958E-03
  5.0653E+00 -1.7705E-03 -4.4371E-04  6.7843E-03
  5.0993E+00 -1.8152E-03 -4.5439E-04  6.8783E-03
  5.1333E+00 -1.8607E-03 -4.6525E-04  6.9544E-03
  5.1674E+00 -1.9069E-03 -4.7630E-04  7.0409E-03
  5.2014E+00 -1.9535E-03 -4.8746E-04  7.1324E-03
  5.2354E+00 -2.0007E-03 -4.9876E-04  7.2171E-03
  5.2694E+00 -2.0487E-03 -5.1029E-04  7.3026E-03
  5.3034E+00 -2.0988E-03 -5.2236E-04  7.3749E-03
  5.3374E+00 -2.1498E-03 -5.3469E-04  7.4410E-03
  5.3714E+00 -2.2021E-03 -5.4738E-04  7.4925E-03
  5.4054E+00 -2.2559E-03 -5.6040E-04  7.5428E-03
  5.4394E+00 -2.3116E-03 -5.7384E-04  7.5877E-03
  5.4734E+00 -2.3687E-03 -5.8764E-04  7.6088E-03
  5.5074E+00 -2.4268E-03 -6.0167E-04  7.6683E-03
  5.5414E+00 -2.4852E-03 -6.1584E-04  7.7283E-03
  5.5755E+00 -2.5453E-03 -6.3033E-04  7.7776E-03
  5.6095E+00 -2.6066E-03 -6.4509E-04  7.8373E-03
  5.6435E+00 -2.6692E-03 -6.6017E-04  7.8389E-03
  5.6775E+00 -2.7338E-03 -6.7576E-04  7.8245E-03
  5.7115E+00 -2.7995E-03 -6.9161E-04  7.8008E-03
  5.7455E+00 -2.8660E-03 -7.0766E-04  7.7757E-03
  5.7795E+00 -2.9342E-03 -7.2407E-04  7.7581E-03
  5.8135E+00 -3.0030E-03 -7.4071E-04  7.7738E-03
  5.8475E+00 -3.0729E-03 -7.5755E-04  7.8130E-03
  5.8815E+00 -3.1449E-03 -7.7483E-04  7.8376E-03
  5.9155E+00 -3.2192E-03 -7.9257E-04  7.8697E-03
  5.9495E+00 -3.2944E-03 -8.1054E-04  7.8897E-03
  5.9836E+00 -3.3700E-03 -8.2866E-04  7.9093E-03
  6.0176E+00 -3.4460E-03 -8.4697E-04  7.9214E-03
  6.0516E+00 -3.5217E-03 -8.6528E-04  7.9377E-03
  6.0856E+00 -3.5968E-03 -8.8356E-04  7.9658E-03
  6.1196E+00 -3.6722E-03 -9.0192E-04  7.9785E-03
  6.1536E+00 -3.7480E-03 -9.2038E-04  8.0206E-03
  6.1876E+00 -3.8252E-03 -9.3914E-04  8.0396E-03
  6.2216E+00 -3.9049E-03 -9.5856E-04  8.0749E-03
  6.2556E+00 -3.9872E-03 -9.7852E-04  8.1239E-03
  6.2896E+00 -4.0716E-03 -9.9905E-04  8.1289E-03
  6.3236E+00 -4.1570E-03 -1.0199E-03  8.1524E-03
  6.3576E+00 -4.2413E-03 -1.0406E-03  8.1693E-03
  6.3917E+00 -4.3253E-03 -1.0613E-03  8.1930E-03
  6.4257E+00 -4.4094E-03 -1.0822E-03  8.2086E-03
  6.4597E+00 -4.4942E-03 -1.1033E-03  8.2208E-03
  6.4937E+00 -4.5814E-03 -1.1248E-03  8.2135E-03
  6.5277E+00 -4.6708E-03 -1.1469E-03  8.1883E-03
  6.5617E+00 -4.7616E-03 -1.1694E-03  8.1717E-03
  6.5957E+00 -4.8531E-03 -1.1921E-03  8.1265E-03
  6.6297E+00 -4.9448E-03 -1.2149E-03  8.0834E-03
  6.6637E+00 -5.0369E-03 -1.2378E-03  8.0195E-03
  6.6977E+00 -5.1287E-03 -1.2606E-03  7.9827E-03
  6.7317E+00 -5.2217E-03 -1.2839E-03  7.9484E-03
  6.7658E+00 -5.3165E-03 -1.3077E-03  7.8857E-03
  6.7998E+00 -5.4121E-03 -1.3316E-03  7.8015E-03
  6.8338E+00 -5.5072E-03 -1.3556E-03  7.6547E-03
  6.8678E+00 -5.6013E-03 -1.3793E-03  7.5607E-03
  6.9018E+00 -5.6940E-03 -1.4028E-03  7.4814E-03
  6.9358E+00 -5.7869E-03 -1.4264E-03  7.4173E-03
  6.9698E+00 -5.8797E-03 -1.4501E-03  7.3993E-03
  7.0038E+00 -5.9723E-03 -1.4740E-03  7.3621E-03
  7.0378E+00 -6.0666E-03 -1.4983E-03  7.3414E-03
  7.0718E+00 -6.1619E-03 -1.5228E-03  7.2965E-03
  7.1058E+00 -6.2568E-03 -1.5472E-03  7.2516E-03
  7.1388E+00 -6.3492E-03 -1.5710E-03  7.2066E-03
  7.1711E+00 -6.4400E-03 -1.5945E-03  7.1631E-03
  7.2034E+00 -6.5316E-03 -1.6183E-03  7.1167E-03
  7.2357E+00 -6.6223E-03 -1.6420E-03  7.0465E-03
  7.2680E+00 -6.7113E-03 -1.6653E-03  7.0119E-03
  7.3003E+00 -6.7988E-03 -1.6884E-03  6.9895E-03
  7.3326E+00 -6.8866E-03 -1.7115E-03  6.9640E-03
  7.3650E+00 -6.9756E-03 -1.7351E-03  6.9128E-03
  7.3973E+00 -7.0666E-03 -1.7592E-03  6.8464E-03
  7.4296E+00 -7.1592E-03 -1.7838E-03  6.7884E-03
  7.4619E+00 -7.2506E-03 -1.8083E-03  6.6506E-03
  7.4942E+00 -7.3403E-03 -1.8325E-03  6.4617E-03
  7.5265E+00 -7.4270E-03 -1.8560E-03  6.2307E-03
  7.5588E+00 -7.5140E-03 -1.8797E-03  6.0019E-03
  7.5911E+00 -7.6021E-03 -1.9037E-03  5.7982E-03
  7.6234E+00 -7.6907E-03 -1.9278E-03  5.5913E-03
  7.6557E+00 -7.7803E-03 -1.9522E-03  5.3298E-03
  7.6880E+00 -7.8741E-03 -1.9775E-03  5.0457E-03
  7.7203E+00 -7.9721E-03 -2.0036E-03  4.6762E-03
  7.7526E+00 -8.0723E-03 -2.0304E-03  4.2472E-03
  7.7849E+00 -8.1693E-03 -2.0564E-03  3.7490E-03
  7.8172E+00 -8.2642E-03 -2.0818E-03  3.2403E-03
  7.8495E+00 -8.3596E-03 -2.1072E-03  2.6851E-03
  7.8818E+00 -8.4551E-03 -2.1326E-03  2.0935E-03
  7.9141E+00 -8.5504E-03 -2.1579E-03  1.4883E-03
  7.9464E+00 -8.6480E-03 -2.1838E-03  8.0803E-04
  7.9787E+00 -8.7476E-03 -2.2100E-03  1.0654E-04
  8.0110E+00 -8.8451E-03 -2.2359E-03 -6.1313E-04
  8.0433E+00 -8.9423E-03 -2.2617E-03 -1.3163E-03
  8.0756E+00 -9.0421E-03 -2.2880E-03 -2.0368E-03
  8.1079E+00 -9.1434E-03 -2.3147E-03 -2.8286E-03
  8.1402E+00 -9.2419E-03 -2.3405E-03 -3.6181E-03
  8.1726E+00 -9.3374E-03 -2.3654E-03 -4.3369E-03
  8.2049E+00 -9.4333E-03 -2.3904E-03 -5.1289E-03
  8.2372E+00 -9.5295E-03 -2.4153E-03 -5.9929E-03
  8.2695E+00 -9.6221E-03 -2.4395E-03 -7.0161E-03
  8.3018E+00 -9.7129E-03 -2.4631E-03 -8.0937E-03
  8.3341E+00 -9.8019E-03 -2.4860E-03 -9.0866E-03
  8.3664E+00 -9.8851E-03 -2.5074E-03 -9.9938E-03
  8.3987E+00 -9.9601E-03 -2.5268E-03 -1.0784E-02
  8.4310E+00 -1.0031E-02 -2.5451E-03 -1.1613E-02
  8.4633E+00 -1.0102E-02 -2.5633E-03 -1.2518E-02
  8.4956E+00 -1.0170E-02 -2.5805E-03 -1.3437E-02
  8.5279E+00 -1.0228E-02 -2.5952E-03 -1.4262E-02
  8.5602E+00 -1.0280E-02 -2.6084E-03 -1.5070E-02
  8.5925E+00 -1.0335E-02 -2.6221E-03 -1.5934E-02
  8.6248E+00 -1.0392E-02 -2.6361E-03 -1.6867E-02
  8.6571E+00 -1.0446E-02 -2.6491E-03 -1.7847E-02
  8.6894E+00 -1.0494E-02 -2.6605E-03 -1.8813E-02
  8.7217E+00 -1.0534E-02 -2.6696E-03 -1.9760E-02
  8.7540E+00 -1.0568E-02 -2.6768E-03 -2.0667E-02
  8.7863E+00 -1.0593E-02 -2.6820E-03 -2.1574E-02
  8.8186E+00 -1.0613E-02 -2.6859E-03 -2.2566E-02
  8.8509E+00 -1.0628E-02 -2.6887E-03 -2.3649E-02
  8.8832E+00 -1.0635E-02 -2.6893E-03 -2.4704E-02
  8.9155E+00 -1.0632E-02 -2.6875E-03 -2.5766E-02
  8.9479E+00 -1.0623E-02 -2.6839E-03 -2.6681E-02
  8.9802E+00 -1.0609E-02 -2.6793E-03 -2.7484E-02
  9.0125E+00 -1.0594E-02 -2.6745E-03 -2.8102E-02
  9.0448E+00 -1.0576E-02 -2.6688E-03 -2.8638E-02
  9.0771E+00 -1.0554E-02 -2.6623E-03 -2.9156E-02
  9.1094E+00 -1.0530E-02 -2.6551E-03 -2.9551E-02
  9.1417E+00 -1.0500E-02 -2.6466E-03 -2.9765E-02
  9.1740E+00 -1.0465E-02 -2.6370E-03 -2.9807E-02
  9.2063E+00 -1.0430E-02 -2.6273E-03 -2.9795E-02
  9.2386E+00 -1.0399E-02 -2.6190E-03 -2.9842E-02
  9.2709E+00 -1.0373E-02 -2.6123E-03 -3.0030E-02
  9.3032E+00 -1.0352E-02 -2.6069E-03 -3.0341E-02
  9.3355E+00 -1.0335E-02 -2.6029E-03 -3.0752E-02
  9.3678E+00 -1.0326E-02 -2.6006E-03 -3.1231E-02
  9.4001E+00 -1.0324E-02 -2.5998E-03 -3.1695E-02
  9.4324E+00 -1.0328E-02 -2.6002E-03 -3.2101E-02
  9.4647E+00 -1.0338E-02 -2.6018E-03 -3.2496E-02
  9.4970E+00 -1.0357E-02 -2.6053E-03 -3.2798E-02
  9.5293E+00 -1.0385E-02 -2.6108E-03 -3.3099E-02
  9.5616E+00 -1.0421E-02 -2.6182E-03 -3.3404E-02
  9.5939E+00 -1.0464E-02 -2.6268E-03 -3.3666E-02
  9.6262E+00 -1.0513E-02 -2.6374E-03 -3.3876E-02
  9.6585E+00 -1.0571E-02 -2.6502E-03 -3.4033E-02
  9.6908E+00 -1.0635E-02 -2.6648E-03 -3.4230E-02
  9.7231E+00 -1.0706E-02 -2.6813E-03 -3.4427E-02
  9.7555E+00 -1.0782E-02 -2.6997E-03 -3.4545E-02
  9.7878E+00 -1.0866E-02 -2.7203E-03 -3.4543E-02
  9.8201E+00 -1.0955E-02 -2.7425E-03 -3.4388E-02
  9.8524E+00 -1.1047E-02 -2.7657E-03 -3.3941E-02
  9.8847E+00 -1.1145E-02 -2.7908E-03 -3.3191E-02
  9.9170E+00 -1.1251E-02 -2.8183E-03 -3.2116E-02
  9.9493E+00 -1.1365E-02 -2.8479E-03 -3.0750E-02
  9.9816E+00 -1.1484E-02 -2.8789E-03 -2.9094E-02
  1.0014E+01 -1.1605E-02 -2.9105E-03 -2.7153E-02
  1.0046E+01 -1.1725E-02 -2.9416E-03 -2.5016E-02
  1.0078E+01 -1.1842E-02 -2.9718E-03 -2.2825E-02
  1.0111E+01 -1.1958E-02 -3.0015E-03 -2.0612E-02
  1.0143E+01 -1.2074E-02 -3.0309E-03 -1.8440E-02
  1.0175E+01 -1.2191E-02 -3.0600E-03 -1.6289E-02
  1.0208E+01 -1.2309E-02 -3.0887E-03 -1.4085E-02
  1.0240E+01 -1.2427E-02 -3.1173E-03 -1.1803E-02
  1.0272E+01 -1.2546E-02 -3.1459E-03 -9.4101E-03
  1.0305E+01 -1.2663E-02 -3.1738E-03 -7.0186E-03
  1.0337E+01 -1.2775E-02 -3.2003E-03 -4.7163E-03
  1.0369E+01 -1.2878E-02 -3.2247E-03 -2.6089E-03
  1.0402E+01 -1.2969E-02 -3.2466E-03 -6.8297E-04
  1.0434E+01 -1.3051E-02 -3.2663E-03  1.0452E-03
  1.0466E+01 -1.3125E-02 -3.2844E-03  2.6570E-03
  1.0498E+01 -1.3194E-02 -3.3012E-03  4.1350E-03
  1.0531E+01 -1.3258E-02 -3.3169E-03  5.6231E-03
  1.0563E+01 -1.3320E-02 -3.3323E-03  7.2383E-03
  1.0595E+01 -1.3382E-02 -3.3479E-03  9.1079E-03
  1.0628E+01 -1.3444E-02 -3.3632E-03  1.1129E-02
  1.0660E+01 -1.3497E-02 -3.3766E-03  1.3166E-02
  1.0692E+01 -1.3540E-02 -3.3873E-03  1.5033E-02
  1.0725E+01 -1.3573E-02 -3.3957E-03  1.6668E-02
  1.0757E+01 -1.3599E-02 -3.4022E-03  1.7924E-02
  1.0789E+01 -1.3614E-02 -3.4061E-03  1.8774E-02
  1.0821E+01 -1.3621E-02 -3.4084E-03  1.9305E-02
  1.0854E+01 -1.3627E-02 -3.4100E-03  1.9750E-02
  1.0886E+01 -1.3635E-02 -3.4123E-03  2.0317E-02
  1.0918E+01 -1.3647E-02 -3.4155E-03  2.0925E-02
  1.0951E+01 -1.3660E-02 -3.4193E-03  2.1489E-02
  1.0983E+01 -1.3674E-02 -3.4235E-03  2.1936E-02
  1.1015E+01 -1.3686E-02 -3.4274E-03  2.2422E-02
  1.1048E+01 -1.3693E-02 -3.4301E-03  2.3027E-02
  1.1080E+01 -1.3693E-02 -3.4310E-03  2.3843E-02
  1.1112E+01 -1.3686E-02 -3.4303E-03  2.4820E-02
  1.1145E+01 -1.3680E-02 -3.4296E-03  2.5922E-02
  1.1177E+01 -1.3681E-02 -3.4305E-03  2.7080E-02
  1.1209E+01 -1.3687E-02 -3.4326E-03  2.8391E-02
  1.1241E+01 -1.3695E-02 -3.4352E-03  2.9944E-02
  1.1274E+01 -1.3701E-02 -3.4375E-03  3.1887E-02
  1.1306E+01 -1.3710E-02 -3.4402E-03  3.4184E-02
  1.1338E+01 -1.3718E-02 -3.4431E-03  3.6766E-02
  1.1371E+01 -1.3726E-02 -3.4458E-03  3.9460E-02
  1.1403E+01 -1.3729E-02 -3.4474E-03  4.2196E-02
  1.1435E+01 -1.3727E-02 -3.4480E-03  4.4955E-02
  1.1468E+01 -1.3720E-02 -3.4478E-03  4.7758E-02
  1.1500E+01 -1.3711E-02 -3.4466E-03  5.0583E-02
  1.1532E+01 -1.3694E-02 -3.4438E-03  5.3281E-02
  1.1564E+01 -1.3669E-02 -3.4388E-03  5.5653E-02
  1.1597E+01 -1.3638E-02 -3.4321E-03  5.7476E-02
  1.1629E+01 -1.3604E-02 -3.4248E-03  5.8579E-02
  1.1661E+01 -1.3573E-02 -3.4181E-03  5.8899E-02
  1.1694E+01 -1.3549E-02 -3.4129E-03  5.8484E-02
  1.1726E+01 -1.3533E-02 -3.4096E-03  5.7391E-02
  1.1758E+01 -1.3521E-02 -3.4074E-03  5.5716E-02
  1.1791E+01 -1.3509E-02 -3.4056E-03  5.3489E-02
  1.1823E+01 -1.3497E-02 -3.4036E-03  5.0836E-02
  1.1855E+01 -1.3485E-02 -3.4015E-03  4.7898E-02
  1.1888E+01 -1.3473E-02 -3.3998E-03  4.4917E-02
  1.1920E+01 -1.3465E-02 -3.3987E-03  4.1900E-02
  1.1952E+01 -1.3461E-02 -3.3988E-03  3.8812E-02
  1.1984E+01 -1.3466E-02 -3.4010E-03  3.5382E-02
  1.2017E+01 -1.3480E-02 -3.4050E-03  3.1596E-02
  1.2049E+01 -1.3501E-02 -3.4101E-03  2.7438E-02
  1.2081E+01 -1.3522E-02 -3.4153E-03  2.3080E-02
  1.2114E+01 -1.3543E-02 -3.4198E-03  1.8703E-02
  1.2146E+01 -1.3558E-02 -3.4231E-03  1.4548E-02
  1.2178E+01 -1.3562E-02 -3.4236E-03  1.0664E-02
  1.2211E+01 -1.3549E-02 -3.4199E-03  6.9490E-03
  1.2243E+01 -1.3516E-02 -3.4110E-03  3.2721E-03
  1.2275E+01 -1.3467E-02 -3.3980E-03 -3.0940E-04
  1.2307E+01 -1.3414E-02 -3.3840E-03 -3.6327E-03
  1.2340E+01 -1.3369E-02 -3.3720E-03 -6.5943E-03
  1.2372E+01 -1.3335E-02 -3.3629E-03 -9.2420E-03
  1.2404E+01 -1.3309E-02 -3.3559E-03 -1.1644E-02
  1.2437E+01 -1.3281E-02 -3.3485E-03 -1.3767E-02
  1.2469E+01 -1.3243E-02 -3.3387E-03 -1.5435E-02
  1.2501E+01 -1.3191E-02 -3.3253E-03 -1.6526E-02
  1.2534E+01 -1.3132E-02 -3.3099E-03 -1.7104E-02
  1.2566E+01 -1.3074E-02 -3.2944E-03 -1.7300E-02
  1.2598E+01 -1.3024E-02 -3.2808E-03 -1.7304E-02
  1.2631E+01 -1.2982E-02 -3.2689E-03 -1.7290E-02
  1.2663E+01 -1.2946E-02 -3.2580E-03 -1.7370E-02
  1.2695E+01 -1.2909E-02 -3.2465E-03 -1.7545E-02
  1.2727E+01 -1.2869E-02 -3.2341E-03 -1.7403E-02
  1.2760E+01 -1.2825E-02 -3.2203E-03 -1.6459E-02
  1.2792E+01 -1.2778E-02 -3.2053E-03 -1.4489E-02
  1.2824E+01 -1.2730E-02 -3.1899E-03 -1.1717E-02
  1.2857E+01 -1.2690E-02 -3.1766E-03 -8.6544E-03
  1.2889E+01 -1.2663E-02 -3.1668E-03 -5.7562E-03
  1.2921E+01 -1.2649E-02 -3.1605E-03 -3.3473E-03
  1.2954E+01 -1.2633E-02 -3.1539E-03 -1.6315E-03
