# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:32 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-93.852218(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  7.0954E+00  5.8279E+00  5.3929E+01  1.5735E+00
  7.1276E+00  5.9469E+00  5.4868E+01  1.5950E+00
  7.1598E+00  6.0579E+00  5.5788E+01  1.6155E+00
  7.1919E+00  6.1622E+00  5.6697E+01  1.6363E+00
  7.2241E+00  6.2653E+00  5.7612E+01  1.6616E+00
  7.2563E+00  6.3726E+00  5.8545E+01  1.6909E+00
  7.2885E+00  6.4859E+00  5.9507E+01  1.7206E+00
  7.3206E+00  6.6043E+00  6.0503E+01  1.7439E+00
  7.3528E+00  6.7296E+00  6.1530E+01  1.7589E+00
  7.3850E+00  6.8626E+00  6.2563E+01  1.7687E+00
  7.4171E+00  6.9942E+00  6.3547E+01  1.7791E+00
  7.4493E+00  7.1108E+00  6.4456E+01  1.7978E+00
  7.4815E+00  7.2126E+00  6.5324E+01  1.8265E+00
  7.5137E+00  7.3157E+00  6.6237E+01  1.8573E+00
  7.5458E+00  7.4307E+00  6.7236E+01  1.8819E+00
  7.5780E+00  7.5521E+00  6.8279E+01  1.8941E+00
  7.6102E+00  7.6714E+00  6.9283E+01  1.8961E+00
  7.6423E+00  7.7907E+00  7.0209E+01  1.8966E+00
  7.6745E+00  7.9174E+00  7.1096E+01  1.9007E+00
  7.7067E+00  8.0459E+00  7.1999E+01  1.9113E+00
  7.7389E+00  8.1560E+00  7.2915E+01  1.9227E+00
  7.7710E+00  8.2413E+00  7.3805E+01  1.9261E+00
  7.8032E+00  8.3271E+00  7.4646E+01  1.9251E+00
  7.8354E+00  8.4414E+00  7.5455E+01  1.9274E+00
  7.8675E+00  8.5763E+00  7.6261E+01  1.9397E+00
  7.8997E+00  8.7058E+00  7.7100E+01  1.9467E+00
  7.9319E+00  8.8109E+00  7.7964E+01  1.9266E+00
  7.9641E+00  8.8883E+00  7.8764E+01  1.8819E+00
  7.9962E+00  8.9537E+00  7.9425E+01  1.8389E+00
  8.0284E+00  9.0342E+00  7.9970E+01  1.8188E+00
  8.0606E+00  9.1445E+00  8.0516E+01  1.8155E+00
  8.0927E+00  9.2584E+00  8.1153E+01  1.8018E+00
  8.1249E+00  9.3401E+00  8.1837E+01  1.7662E+00
  8.1571E+00  9.3918E+00  8.2444E+01  1.7117E+00
  8.1893E+00  9.4480E+00  8.2905E+01  1.6527E+00
  8.2214E+00  9.5253E+00  8.3238E+01  1.6029E+00
  8.2536E+00  9.6106E+00  8.3543E+01  1.5650E+00
  8.2858E+00  9.6896E+00  8.3900E+01  1.5251E+00
  8.3179E+00  9.7619E+00  8.4313E+01  1.4681E+00
  8.3501E+00  9.8247E+00  8.4693E+01  1.4013E+00
  8.3823E+00  9.8634E+00  8.4922E+01  1.3386E+00
  8.4145E+00  9.8819E+00  8.4991E+01  1.2763E+00
  8.4466E+00  9.9046E+00  8.5003E+01  1.2030E+00
  8.4788E+00  9.9377E+00  8.5064E+01  1.1346E+00
  8.5110E+00  9.9700E+00  8.5178E+01  1.0888E+00
  8.5431E+00  1.0002E+01  8.5293E+01  1.0532E+00
  8.5753E+00  1.0036E+01  8.5362E+01  1.0094E+00
  8.6075E+00  1.0051E+01  8.5352E+01  9.5914E-01
  8.6397E+00  1.0023E+01  8.5242E+01  9.0190E-01
  8.6718E+00  9.9721E+00  8.5057E+01  8.4147E-01
  8.7040E+00  9.9498E+00  8.4885E+01  7.9420E-01
  8.7362E+00  9.9825E+00  8.4784E+01  7.7495E-01
  8.7683E+00  1.0040E+01  8.4731E+01  7.7212E-01
  8.8005E+00  1.0064E+01  8.4673E+01  7.5552E-01
  8.8327E+00  1.0023E+01  8.4576E+01  7.1332E-01
  8.8648E+00  9.9566E+00  8.4454E+01  6.6851E-01
  8.8970E+00  9.9237E+00  8.4308E+01  6.4127E-01
  8.9292E+00  9.9337E+00  8.4136E+01  6.3420E-01
  8.9614E+00  9.9344E+00  8.3977E+01  6.4431E-01
  8.9935E+00  9.8963E+00  8.3899E+01  6.6201E-01
  9.0257E+00  9.8507E+00  8.3919E+01  6.7794E-01
  9.0579E+00  9.8372E+00  8.3955E+01  6.8061E-01
  9.0900E+00  9.8465E+00  8.3920E+01  6.7622E-01
  9.1222E+00  9.8409E+00  8.3818E+01  6.8309E-01
  9.1544E+00  9.8131E+00  8.3771E+01  7.0743E-01
  9.1866E+00  9.7936E+00  8.3858E+01  7.3545E-01
  9.2187E+00  9.8081E+00  8.4073E+01  7.5648E-01
  9.2509E+00  9.8480E+00  8.4359E+01  7.6755E-01
  9.2831E+00  9.8920E+00  8.4661E+01  7.6992E-01
  9.3152E+00  9.9307E+00  8.4976E+01  7.6684E-01
  9.3474E+00  9.9519E+00  8.5305E+01  7.6651E-01
  9.3796E+00  9.9414E+00  8.5648E+01  7.8011E-01
  9.4118E+00  9.9055E+00  8.6018E+01  8.0050E-01
  9.4439E+00  9.8864E+00  8.6450E+01  8.1514E-01
  9.4761E+00  9.9152E+00  8.7000E+01  8.1999E-01
  9.5083E+00  9.9834E+00  8.7673E+01  8.1711E-01
  9.5404E+00  1.0062E+01  8.8397E+01  8.1671E-01
  9.5726E+00  1.0130E+01  8.9096E+01  8.4013E-01
  9.6048E+00  1.0187E+01  8.9773E+01  8.8865E-01
  9.6370E+00  1.0237E+01  9.0495E+01  9.3722E-01
  9.6691E+00  1.0258E+01  9.1264E+01  9.5973E-01
  9.7013E+00  1.0237E+01  9.2018E+01  9.6285E-01
  9.7335E+00  1.0194E+01  9.2723E+01  9.6573E-01
  9.7656E+00  1.0189E+01  9.3414E+01  9.8724E-01
  9.7978E+00  1.0256E+01  9.4141E+01  1.0421E+00
  9.8300E+00  1.0375E+01  9.4940E+01  1.1269E+00
  9.8622E+00  1.0492E+01  9.5809E+01  1.2025E+00
  9.8943E+00  1.0577E+01  9.6710E+01  1.2310E+00
  9.9265E+00  1.0662E+01  9.7630E+01  1.2187E+00
  9.9587E+00  1.0775E+01  9.8566E+01  1.2146E+00
  9.9908E+00  1.0908E+01  9.9475E+01  1.2531E+00
  1.0023E+01  1.1015E+01  1.0029E+02  1.3185E+00
  1.0055E+01  1.1064E+01  1.0102E+02  1.3632E+00
  1.0087E+01  1.1085E+01  1.0170E+02  1.3671E+00
  1.0120E+01  1.1133E+01  1.0238E+02  1.3590E+00
  1.0152E+01  1.1222E+01  1.0311E+02  1.3713E+00
  1.0184E+01  1.1343E+01  1.0388E+02  1.4088E+00
  1.0216E+01  1.1463E+01  1.0469E+02  1.4530E+00
  1.0248E+01  1.1557E+01  1.0549E+02  1.4806E+00
  1.0280E+01  1.1617E+01  1.0619E+02  1.4839E+00
  1.0313E+01  1.1655E+01  1.0678E+02  1.4754E+00
  1.0345E+01  1.1700E+01  1.0737E+02  1.4772E+00
  1.0377E+01  1.1777E+01  1.0809E+02  1.4960E+00
  1.0409E+01  1.1870E+01  1.0891E+02  1.5118E+00
  1.0441E+01  1.1932E+01  1.0967E+02  1.5069E+00
  1.0473E+01  1.1955E+01  1.1029E+02  1.4779E+00
  1.0506E+01  1.1979E+01  1.1089E+02  1.4438E+00
  1.0538E+01  1.2044E+01  1.1158E+02  1.4264E+00
  1.0570E+01  1.2141E+01  1.1231E+02  1.4407E+00
  1.0602E+01  1.2242E+01  1.1298E+02  1.4922E+00
  1.0634E+01  1.2336E+01  1.1357E+02  1.5564E+00
  1.0666E+01  1.2423E+01  1.1418E+02  1.5854E+00
  1.0699E+01  1.2493E+01  1.1485E+02  1.5673E+00
  1.0731E+01  1.2538E+01  1.1547E+02  1.5370E+00
  1.0763E+01  1.2582E+01  1.1596E+02  1.5436E+00
  1.0795E+01  1.2649E+01  1.1639E+02  1.6044E+00
  1.0827E+01  1.2741E+01  1.1685E+02  1.6762E+00
  1.0859E+01  1.2851E+01  1.1745E+02  1.7158E+00
  1.0892E+01  1.2954E+01  1.1822E+02  1.7208E+00
  1.0924E+01  1.3035E+01  1.1902E+02  1.7087E+00
  1.0956E+01  1.3102E+01  1.1974E+02  1.7127E+00
  1.0988E+01  1.3144E+01  1.2024E+02  1.7407E+00
  1.1020E+01  1.3174E+01  1.2059E+02  1.7592E+00
  1.1052E+01  1.3212E+01  1.2092E+02  1.7571E+00
  1.1085E+01  1.3267E+01  1.2138E+02  1.7401E+00
  1.1117E+01  1.3338E+01  1.2196E+02  1.7139E+00
  1.1149E+01  1.3402E+01  1.2257E+02  1.6945E+00
  1.1181E+01  1.3414E+01  1.2299E+02  1.6743E+00
  1.1213E+01  1.3390E+01  1.2326E+02  1.6461E+00
  1.1246E+01  1.3406E+01  1.2354E+02  1.6217E+00
  1.1278E+01  1.3492E+01  1.2391E+02  1.6085E+00
  1.1310E+01  1.3593E+01  1.2429E+02  1.5994E+00
  1.1342E+01  1.3621E+01  1.2448E+02  1.5806E+00
  1.1374E+01  1.3573E+01  1.2445E+02  1.5600E+00
  1.1406E+01  1.3544E+01  1.2440E+02  1.5371E+00
  1.1439E+01  1.3595E+01  1.2460E+02  1.4964E+00
  1.1471E+01  1.3680E+01  1.2502E+02  1.4600E+00
  1.1503E+01  1.3717E+01  1.2535E+02  1.4544E+00
  1.1535E+01  1.3674E+01  1.2538E+02  1.4834E+00
  1.1567E+01  1.3610E+01  1.2521E+02  1.5312E+00
  1.1599E+01  1.3596E+01  1.2509E+02  1.5662E+00
  1.1632E+01  1.3621E+01  1.2517E+02  1.5782E+00
  1.1664E+01  1.3645E+01  1.2532E+02  1.5661E+00
  1.1696E+01  1.3640E+01  1.2531E+02  1.5474E+00
  1.1728E+01  1.3588E+01  1.2509E+02  1.5547E+00
  1.1760E+01  1.3511E+01  1.2476E+02  1.5714E+00
  1.1792E+01  1.3408E+01  1.2431E+02  1.5552E+00
  1.1825E+01  1.3272E+01  1.2374E+02  1.4875E+00
  1.1857E+01  1.3140E+01  1.2315E+02  1.3942E+00
  1.1889E+01  1.3070E+01  1.2267E+02  1.3209E+00
  1.1921E+01  1.3108E+01  1.2237E+02  1.2773E+00
  1.1953E+01  1.3188E+01  1.2208E+02  1.2252E+00
  1.1985E+01  1.3211E+01  1.2159E+02  1.1360E+00
  1.2018E+01  1.3180E+01  1.2089E+02  1.0279E+00
  1.2050E+01  1.3152E+01  1.2015E+02  9.3705E-01
  1.2082E+01  1.3164E+01  1.1951E+02  9.0420E-01
  1.2114E+01  1.3183E+01  1.1890E+02  9.1543E-01
  1.2146E+01  1.3131E+01  1.1816E+02  9.0064E-01
  1.2178E+01  1.2979E+01  1.1723E+02  8.4176E-01
  1.2211E+01  1.2769E+01  1.1622E+02  7.7385E-01
  1.2243E+01  1.2565E+01  1.1532E+02  7.1529E-01
  1.2275E+01  1.2406E+01  1.1458E+02  6.6210E-01
  1.2307E+01  1.2321E+01  1.1398E+02  6.1188E-01
  1.2339E+01  1.2281E+01  1.1340E+02  5.6433E-01
  1.2372E+01  1.2202E+01  1.1265E+02  5.1564E-01
  1.2404E+01  1.2057E+01  1.1175E+02  4.7118E-01
  1.2436E+01  1.1875E+01  1.1079E+02  4.2127E-01
  1.2468E+01  1.1706E+01  1.0988E+02  3.7209E-01
  1.2500E+01  1.1582E+01  1.0912E+02  3.2916E-01
  1.2532E+01  1.1532E+01  1.0854E+02  2.8042E-01
  1.2565E+01  1.1522E+01  1.0805E+02  2.0940E-01
  1.2597E+01  1.1469E+01  1.0748E+02  9.7341E-02
  1.2629E+01  1.1362E+01  1.0680E+02 -3.9895E-02
  1.2661E+01  1.1253E+01  1.0611E+02 -1.4970E-01
  1.2693E+01  1.1168E+01  1.0544E+02 -2.0855E-01
  1.2725E+01  1.1062E+01  1.0470E+02 -2.3363E-01
  1.2758E+01  1.0909E+01  1.0389E+02 -2.5542E-01
  1.2790E+01  1.0753E+01  1.0314E+02 -2.9701E-01
  1.2822E+01  1.0624E+01  1.0252E+02 -3.4642E-01
  1.2854E+01  1.0520E+01  1.0201E+02 -3.8456E-01
  1.2886E+01  1.0410E+01  1.0154E+02 -3.9489E-01
  1.2918E+01  1.0279E+01  1.0106E+02 -3.5804E-01
  1.2951E+01  1.0151E+01  1.0056E+02 -2.9898E-01
  1.2983E+01  1.0066E+01  9.9977E+01 -2.5466E-01
  1.3015E+01  1.0058E+01  9.9408E+01 -2.4338E-01
  1.3047E+01  1.0091E+01  9.8944E+01 -2.4941E-01
  1.3079E+01  1.0066E+01  9.8559E+01 -2.3579E-01
  1.3111E+01  9.9261E+00  9.8156E+01 -2.0725E-01
  1.3144E+01  9.7524E+00  9.7659E+01 -1.8846E-01
  1.3176E+01  9.6739E+00  9.7098E+01 -1.8447E-01
  1.3208E+01  9.7214E+00  9.6592E+01 -1.7771E-01
  1.3240E+01  9.8217E+00  9.6206E+01 -1.6494E-01
  1.3272E+01  9.8834E+00  9.5870E+01 -1.4472E-01
  1.3304E+01  9.8683E+00  9.5512E+01 -1.2326E-01
  1.3337E+01  9.7991E+00  9.5166E+01 -1.0136E-01
