# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jun 12 13:27:45 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-97.863777(1 steps), species: argon
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  5.0123E+00 -2.1473E-03 -5.3823E-04  2.4956E-03
  5.0462E+00 -2.2020E-03 -5.5151E-04  2.5344E-03
  5.0800E+00 -2.2570E-03 -5.6488E-04  2.5684E-03
  5.1139E+00 -2.3129E-03 -5.7834E-04  2.6077E-03
  5.1478E+00 -2.3696E-03 -5.9185E-04  2.6472E-03
  5.1816E+00 -2.4273E-03 -6.0552E-04  2.6926E-03
  5.2155E+00 -2.4862E-03 -6.1951E-04  2.7305E-03
  5.2494E+00 -2.5482E-03 -6.3426E-04  2.7736E-03
  5.2832E+00 -2.6129E-03 -6.4975E-04  2.8144E-03
  5.3171E+00 -2.6782E-03 -6.6566E-04  2.8571E-03
  5.3510E+00 -2.7440E-03 -6.8179E-04  2.8974E-03
  5.3848E+00 -2.8095E-03 -6.9791E-04  2.9368E-03
  5.4187E+00 -2.8741E-03 -7.1380E-04  2.9770E-03
  5.4526E+00 -2.9384E-03 -7.2955E-04  3.0194E-03
  5.4864E+00 -3.0030E-03 -7.4529E-04  3.0788E-03
  5.5203E+00 -3.0709E-03 -7.6173E-04  3.1361E-03
  5.5542E+00 -3.1430E-03 -7.7917E-04  3.1972E-03
  5.5880E+00 -3.2186E-03 -7.9769E-04  3.2436E-03
  5.6219E+00 -3.2989E-03 -8.1744E-04  3.2570E-03
  5.6558E+00 -3.3823E-03 -8.3795E-04  3.2750E-03
  5.6896E+00 -3.4666E-03 -8.5857E-04  3.2854E-03
  5.7235E+00 -3.5514E-03 -8.7906E-04  3.2987E-03
  5.7574E+00 -3.6361E-03 -8.9923E-04  3.3318E-03
  5.7912E+00 -3.7201E-03 -9.1907E-04  3.3647E-03
  5.8251E+00 -3.8035E-03 -9.3881E-04  3.3993E-03
  5.8590E+00 -3.8867E-03 -9.5867E-04  3.4171E-03
  5.8928E+00 -3.9712E-03 -9.7902E-04  3.4398E-03
  5.9267E+00 -4.0585E-03 -1.0000E-03  3.4498E-03
  5.9606E+00 -4.1490E-03 -1.0218E-03  3.4631E-03
  5.9944E+00 -4.2422E-03 -1.0442E-03  3.4776E-03
  6.0283E+00 -4.3350E-03 -1.0666E-03  3.5103E-03
  6.0622E+00 -4.4276E-03 -1.0891E-03  3.5558E-03
  6.0960E+00 -4.5199E-03 -1.1116E-03  3.5980E-03
  6.1299E+00 -4.6107E-03 -1.1340E-03  3.6281E-03
  6.1638E+00 -4.6994E-03 -1.1558E-03  3.6333E-03
  6.1976E+00 -4.7857E-03 -1.1769E-03  3.6325E-03
  6.2315E+00 -4.8708E-03 -1.1978E-03  3.6323E-03
  6.2654E+00 -4.9592E-03 -1.2198E-03  3.6301E-03
  6.2992E+00 -5.0544E-03 -1.2436E-03  3.6500E-03
  6.3331E+00 -5.1584E-03 -1.2697E-03  3.6572E-03
  6.3670E+00 -5.2666E-03 -1.2968E-03  3.6775E-03
  6.4008E+00 -5.3705E-03 -1.3227E-03  3.7006E-03
  6.4347E+00 -5.4677E-03 -1.3469E-03  3.7214E-03
  6.4686E+00 -5.5616E-03 -1.3702E-03  3.7456E-03
  6.5024E+00 -5.6571E-03 -1.3941E-03  3.7510E-03
  6.5363E+00 -5.7587E-03 -1.4198E-03  3.7515E-03
  6.5702E+00 -5.8672E-03 -1.4475E-03  3.7229E-03
  6.6040E+00 -5.9825E-03 -1.4766E-03  3.6902E-03
  6.6379E+00 -6.0971E-03 -1.5053E-03  3.6509E-03
  6.6718E+00 -6.2014E-03 -1.5311E-03  3.6641E-03
