# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:34 2020
# diag: nrgsummary, run(s): 0008-0009, time window: 0-93.426872(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  4.2602E+00  6.7488E-01  6.7303E+00  1.1434E-01
  4.2960E+00  6.9304E-01  6.9091E+00  1.1983E-01
  4.3318E+00  7.1130E-01  7.0906E+00  1.2592E-01
  4.3676E+00  7.3094E-01  7.2785E+00  1.3226E-01
  4.4034E+00  7.5184E-01  7.4718E+00  1.3812E-01
  4.4392E+00  7.7313E-01  7.6699E+00  1.4409E-01
  4.4750E+00  7.9497E-01  7.8724E+00  1.5062E-01
  4.5108E+00  8.1744E-01  8.0812E+00  1.5712E-01
  4.5466E+00  8.3970E-01  8.2945E+00  1.6390E-01
  4.5824E+00  8.6203E-01  8.5123E+00  1.7060E-01
  4.6182E+00  8.8512E-01  8.7354E+00  1.7755E-01
  4.6540E+00  9.0916E-01  8.9659E+00  1.8478E-01
  4.6898E+00  9.3376E-01  9.2024E+00  1.9201E-01
  4.7252E+00  9.5878E-01  9.4415E+00  1.9917E-01
  4.7593E+00  9.8327E-01  9.6762E+00  2.0667E-01
  4.7933E+00  1.0089E+00  9.9173E+00  2.1478E-01
  4.8273E+00  1.0362E+00  1.0166E+01  2.2227E-01
  4.8613E+00  1.0639E+00  1.0420E+01  2.3034E-01
  4.8953E+00  1.0921E+00  1.0680E+01  2.3922E-01
  4.9293E+00  1.1209E+00  1.0948E+01  2.4796E-01
  4.9633E+00  1.1500E+00  1.1220E+01  2.5747E-01
  4.9973E+00  1.1803E+00  1.1500E+01  2.6685E-01
  5.0313E+00  1.2110E+00  1.1786E+01  2.7637E-01
  5.0653E+00  1.2420E+00  1.2077E+01  2.8601E-01
  5.0993E+00  1.2735E+00  1.2376E+01  2.9623E-01
  5.1333E+00  1.3062E+00  1.2682E+01  3.0641E-01
  5.1674E+00  1.3398E+00  1.2995E+01  3.1712E-01
  5.2014E+00  1.3742E+00  1.3314E+01  3.2819E-01
  5.2354E+00  1.4098E+00  1.3640E+01  3.3940E-01
  5.2694E+00  1.4467E+00  1.3976E+01  3.5089E-01
  5.3034E+00  1.4838E+00  1.4322E+01  3.6268E-01
  5.3374E+00  1.5216E+00  1.4675E+01  3.7439E-01
  5.3714E+00  1.5603E+00  1.5035E+01  3.8612E-01
  5.4054E+00  1.5999E+00  1.5402E+01  3.9837E-01
  5.4394E+00  1.6400E+00  1.5776E+01  4.1101E-01
  5.4734E+00  1.6806E+00  1.6158E+01  4.2328E-01
  5.5074E+00  1.7219E+00  1.6546E+01  4.3670E-01
  5.5414E+00  1.7652E+00  1.6945E+01  4.5032E-01
  5.5755E+00  1.8099E+00  1.7355E+01  4.6401E-01
  5.6095E+00  1.8561E+00  1.7775E+01  4.7821E-01
  5.6435E+00  1.9039E+00  1.8205E+01  4.9157E-01
  5.6775E+00  1.9517E+00  1.8644E+01  5.0521E-01
  5.7115E+00  2.0002E+00  1.9090E+01  5.1910E-01
  5.7455E+00  2.0498E+00  1.9545E+01  5.3335E-01
  5.7795E+00  2.1004E+00  2.0008E+01  5.4803E-01
  5.8135E+00  2.1521E+00  2.0482E+01  5.6319E-01
  5.8475E+00  2.2052E+00  2.0967E+01  5.7915E-01
  5.8815E+00  2.2594E+00  2.1463E+01  5.9516E-01
  5.9155E+00  2.3138E+00  2.1967E+01  6.1163E-01
  5.9495E+00  2.3693E+00  2.2482E+01  6.2851E-01
  5.9836E+00  2.4262E+00  2.3006E+01  6.4556E-01
  6.0176E+00  2.4844E+00  2.3540E+01  6.6289E-01
  6.0516E+00  2.5439E+00  2.4082E+01  6.8052E-01
  6.0856E+00  2.6056E+00  2.4635E+01  6.9839E-01
  6.1196E+00  2.6691E+00  2.5201E+01  7.1646E-01
  6.1536E+00  2.7344E+00  2.5776E+01  7.3567E-01
  6.1876E+00  2.8009E+00  2.6361E+01  7.5472E-01
  6.2216E+00  2.8668E+00  2.6954E+01  7.7423E-01
  6.2556E+00  2.9324E+00  2.7554E+01  7.9416E-01
  6.2896E+00  2.9982E+00  2.8162E+01  8.1373E-01
  6.3236E+00  3.0649E+00  2.8780E+01  8.3432E-01
