# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 20:50:48 2020
# diag: nrgsummary, run(s): 0017, time window: 0-140.18452(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.5979E+01  4.3306E-01  5.2397E+01 -2.3056E-01
  6.6164E+01  4.4104E-01  5.2201E+01 -1.1312E-01
  6.6348E+01  4.4894E-01  5.1967E+01 -5.7210E-02
  6.6532E+01  4.6040E-01  5.1660E+01 -4.4465E-02
  6.6716E+01  4.6592E-01  5.1324E+01 -4.5419E-02
  6.6900E+01  4.7062E-01  5.1030E+01 -4.5896E-02
  6.7084E+01  4.7319E-01  5.0790E+01 -5.7215E-02
  6.7268E+01  4.6744E-01  5.0547E+01 -1.0219E-01
  6.7453E+01  4.4821E-01  5.0241E+01 -2.1385E-01
  6.7637E+01  4.2271E-01  4.9820E+01 -3.7552E-01
  6.7821E+01  4.0949E-01  4.9248E+01 -5.2513E-01
  6.8005E+01  4.1345E-01  4.8587E+01 -6.3454E-01
  6.8189E+01  4.2881E-01  4.7966E+01 -7.0664E-01
  6.8373E+01  4.5184E-01  4.7518E+01 -7.3765E-01
  6.8557E+01  4.6262E-01  4.7301E+01 -7.4250E-01
  6.8742E+01  4.5408E-01  4.7286E+01 -7.4724E-01
  6.8926E+01  4.4261E-01  4.7402E+01 -7.3684E-01
  6.9110E+01  4.3958E-01  4.7569E+01 -7.2226E-01
  6.9294E+01  4.4026E-01  4.7717E+01 -7.3168E-01
  6.9478E+01  4.3748E-01  4.7822E+01 -7.9367E-01
  6.9662E+01  4.2700E-01  4.7912E+01 -9.1725E-01
  6.9846E+01  4.2376E-01  4.8021E+01 -1.0625E+00
  7.0031E+01  4.2553E-01  4.8194E+01 -1.1656E+00
  7.0215E+01  4.2476E-01  4.8480E+01 -1.1808E+00
  7.0399E+01  4.2580E-01  4.8878E+01 -1.0986E+00
  7.0583E+01  4.3266E-01  4.9340E+01 -9.6239E-01
  7.0767E+01  4.2434E-01  4.9778E+01 -8.3100E-01
  7.0951E+01  4.0050E-01  5.0145E+01 -7.6449E-01
  7.1135E+01  3.7660E-01  5.0456E+01 -7.5783E-01
  7.1320E+01  3.7088E-01  5.0716E+01 -7.8954E-01
  7.1504E+01  3.7511E-01  5.0917E+01 -8.5792E-01
  7.1688E+01  3.8134E-01  5.1060E+01 -9.3295E-01
  7.1872E+01  3.9130E-01  5.1116E+01 -1.0091E+00
  7.2056E+01  4.0400E-01  5.1052E+01 -1.0922E+00
  7.2240E+01  4.0777E-01  5.0870E+01 -1.1817E+00
  7.2424E+01  4.0812E-01  5.0616E+01 -1.2413E+00
  7.2609E+01  4.1926E-01  5.0370E+01 -1.2670E+00
  7.2793E+01  4.4088E-01  5.0238E+01 -1.3137E+00
  7.2977E+01  4.5729E-01  5.0226E+01 -1.3857E+00
  7.3161E+01  4.6912E-01  5.0253E+01 -1.4914E+00
  7.3345E+01  4.8439E-01  5.0217E+01 -1.6382E+00
  7.3529E+01  4.9959E-01  5.0063E+01 -1.7935E+00
  7.3713E+01  5.1167E-01  4.9809E+01 -1.9352E+00
  7.3898E+01  5.1320E-01  4.9469E+01 -2.0313E+00
  7.4082E+01  5.1053E-01  4.9042E+01 -2.0688E+00
  7.4266E+01  5.1818E-01  4.8523E+01 -2.0266E+00
  7.4450E+01  5.2096E-01  4.7914E+01 -1.8966E+00
  7.4634E+01  5.1666E-01  4.7263E+01 -1.7295E+00
  7.4818E+01  5.0157E-01  4.6661E+01 -1.5493E+00
  7.5002E+01  4.7720E-01  4.6200E+01 -1.3352E+00
  7.5187E+01  4.6280E-01  4.5947E+01 -1.1243E+00
  7.5371E+01  4.7583E-01  4.5900E+01 -9.7413E-01
  7.5555E+01  5.0483E-01  4.6006E+01 -8.9594E-01
  7.5739E+01  5.2218E-01  4.6224E+01 -8.4263E-01
  7.5923E+01  5.2630E-01  4.6523E+01 -7.8693E-01
  7.6107E+01  5.2119E-01  4.6801E+01 -7.3944E-01
  7.6291E+01  5.0984E-01  4.6912E+01 -6.9570E-01
