# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:15 2020
# diag: nrgsummary, run(s): 0010-0011, time window: 0-97.863777(1 steps), species: electrons
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  9.8215E+00  9.9430E+00  8.3722E+00  9.1787E-04
  9.8538E+00  9.9722E+00  8.3874E+00  7.9553E-04
  9.8861E+00  1.0008E+01  8.4124E+00  4.2015E-04
  9.9184E+00  1.0061E+01  8.4640E+00  6.3200E-06
  9.9507E+00  1.0137E+01  8.5489E+00 -1.9207E-04
  9.9830E+00  1.0223E+01  8.6479E+00 -1.9870E-04
  1.0015E+01  1.0299E+01  8.7264E+00 -2.5860E-04
  1.0048E+01  1.0360E+01  8.7778E+00 -4.5460E-04
  1.0080E+01  1.0416E+01  8.8235E+00 -6.6940E-04
  1.0112E+01  1.0480E+01  8.8880E+00 -6.8480E-04
  1.0145E+01  1.0555E+01  8.9714E+00 -4.3860E-04
  1.0177E+01  1.0634E+01  9.0546E+00 -5.8000E-05
  1.0209E+01  1.0703E+01  9.1160E+00  2.2630E-04
  1.0241E+01  1.0758E+01  9.1582E+00  3.6410E-04
  1.0274E+01  1.0816E+01  9.2127E+00  5.8320E-04
  1.0306E+01  1.0896E+01  9.3071E+00  9.7210E-04
  1.0338E+01  1.0993E+01  9.4244E+00  1.2840E-03
  1.0371E+01  1.1073E+01  9.5055E+00  1.3505E-03
  1.0403E+01  1.1114E+01  9.5278E+00  1.1785E-03
  1.0435E+01  1.1149E+01  9.5456E+00  9.8090E-04
  1.0468E+01  1.1213E+01  9.6132E+00  1.0315E-03
  1.0500E+01  1.1302E+01  9.7145E+00  1.2972E-03
  1.0532E+01  1.1380E+01  9.7929E+00  1.6041E-03
  1.0564E+01  1.1435E+01  9.8394E+00  1.8260E-03
  1.0597E+01  1.1500E+01  9.8979E+00  1.8693E-03
  1.0629E+01  1.1598E+01  9.9952E+00  1.8584E-03
  1.0661E+01  1.1711E+01  1.0108E+01  1.8693E-03
  1.0694E+01  1.1808E+01  1.0197E+01  1.8795E-03
  1.0726E+01  1.1890E+01  1.0271E+01  1.8649E-03
  1.0758E+01  1.1970E+01  1.0343E+01  1.7686E-03
  1.0791E+01  1.2050E+01  1.0409E+01  1.6823E-03
  1.0823E+01  1.2120E+01  1.0465E+01  1.7602E-03
  1.0855E+01  1.2187E+01  1.0530E+01  1.9820E-03
  1.0888E+01  1.2259E+01  1.0611E+01  2.2290E-03
  1.0920E+01  1.2319E+01  1.0666E+01  2.3964E-03
  1.0952E+01  1.2341E+01  1.0651E+01  2.4508E-03
  1.0984E+01  1.2335E+01  1.0591E+01  2.3435E-03
  1.1017E+01  1.2344E+01  1.0574E+01  2.0781E-03
  1.1049E+01  1.2408E+01  1.0660E+01  1.7814E-03
  1.1081E+01  1.2514E+01  1.0807E+01  1.6480E-03
  1.1114E+01  1.2618E+01  1.0930E+01  1.7693E-03
  1.1146E+01  1.2683E+01  1.0975E+01  1.9178E-03
  1.1178E+01  1.2708E+01  1.0968E+01  1.7184E-03
  1.1211E+01  1.2725E+01  1.0970E+01  1.2366E-03
  1.1243E+01  1.2761E+01  1.1016E+01  8.3540E-04
  1.1275E+01  1.2818E+01  1.1099E+01  6.8230E-04
  1.1307E+01  1.2881E+01  1.1183E+01  7.0460E-04
  1.1340E+01  1.2933E+01  1.1242E+01  6.6390E-04
  1.1372E+01  1.2970E+01  1.1275E+01  4.8190E-04
  1.1404E+01  1.2996E+01  1.1293E+01  2.9070E-04
  1.1437E+01  1.3019E+01  1.1313E+01  1.4000E-04
  1.1469E+01  1.3047E+01  1.1336E+01  8.2300E-05
  1.1501E+01  1.3079E+01  1.1353E+01  1.8970E-04
  1.1534E+01  1.3108E+01  1.1347E+01  3.3950E-04
  1.1566E+01  1.3122E+01  1.1319E+01  4.0370E-04
  1.1598E+01  1.3122E+01  1.1281E+01  3.4200E-04
  1.1630E+01  1.3111E+01  1.1236E+01  9.6400E-05
  1.1663E+01  1.3092E+01  1.1181E+01 -2.9650E-04
  1.1695E+01  1.3071E+01  1.1126E+01 -7.3517E-04
  1.1727E+01  1.3052E+01  1.1079E+01 -1.1647E-03
  1.1760E+01  1.3034E+01  1.1040E+01 -1.4644E-03
  1.1792E+01  1.3015E+01  1.1010E+01 -1.6272E-03
  1.1824E+01  1.2997E+01  1.0997E+01 -1.7302E-03
  1.1857E+01  1.2975E+01  1.0987E+01 -1.6656E-03
  1.1889E+01  1.2927E+01  1.0942E+01 -1.4033E-03
  1.1921E+01  1.2856E+01  1.0866E+01 -1.1564E-03
  1.1954E+01  1.2773E+01  1.0785E+01 -1.0132E-03
  1.1986E+01  1.2677E+01  1.0700E+01 -9.2860E-04
  1.2018E+01  1.2555E+01  1.0583E+01 -9.3890E-04
  1.2050E+01  1.2414E+01  1.0439E+01 -1.0643E-03
  1.2083E+01  1.2278E+01  1.0311E+01 -1.2376E-03
  1.2115E+01  1.2188E+01  1.0254E+01 -1.3057E-03
  1.2147E+01  1.2150E+01  1.0286E+01 -1.1832E-03
  1.2180E+01  1.2129E+01  1.0353E+01 -8.3140E-04
  1.2212E+01  1.2057E+01  1.0340E+01 -2.9020E-04
  1.2244E+01  1.1906E+01  1.0181E+01  8.0000E-05
  1.2277E+01  1.1706E+01  9.9311E+00 -9.9000E-06
  1.2309E+01  1.1532E+01  9.7352E+00 -3.3370E-04
  1.2341E+01  1.1437E+01  9.6931E+00 -4.7670E-04
  1.2373E+01  1.1396E+01  9.7464E+00 -4.5360E-04
  1.2406E+01  1.1336E+01  9.7505E+00 -4.6540E-04
  1.2438E+01  1.1228E+01  9.6439E+00 -3.5250E-04
  1.2470E+01  1.1083E+01  9.4582E+00 -9.8700E-05
  1.2503E+01  1.0920E+01  9.2589E+00  1.3360E-04
  1.2535E+01  1.0763E+01  9.0983E+00  4.4810E-04
  1.2567E+01  1.0605E+01  8.9544E+00  7.1280E-04
  1.2600E+01  1.0444E+01  8.8103E+00  6.5380E-04
  1.2632E+01  1.0309E+01  8.6962E+00  2.6620E-04
  1.2664E+01  1.0197E+01  8.6118E+00 -2.6720E-04
  1.2695E+01  1.0093E+01  8.5549E+00 -5.2050E-04
  1.2726E+01  1.0015E+01  8.5507E+00 -3.0850E-04
  1.2757E+01  9.9590E+00  8.5764E+00  2.6500E-05
  1.2787E+01  9.8870E+00  8.5638E+00  1.5160E-04
  1.2818E+01  9.7773E+00  8.4820E+00  2.4020E-04
  1.2848E+01  9.6488E+00  8.3652E+00  4.0080E-04
  1.2879E+01  9.5257E+00  8.2568E+00  3.8840E-04
  1.2909E+01  9.4244E+00  8.1749E+00  1.9710E-04
  1.2940E+01  9.3503E+00  8.1127E+00  8.8800E-05
  1.2970E+01  9.2895E+00  8.0532E+00  6.6700E-05
  1.3001E+01  9.2110E+00  7.9683E+00 -1.2550E-04
  1.3031E+01  9.1071E+00  7.8493E+00 -4.7020E-04
  1.3062E+01  8.9907E+00  7.7111E+00 -8.1700E-04
  1.3093E+01  8.8646E+00  7.5678E+00 -1.0462E-03
  1.3123E+01  8.7417E+00  7.4356E+00 -8.0160E-04
  1.3154E+01  8.6491E+00  7.3312E+00 -1.8950E-04
  1.3184E+01  8.5914E+00  7.2488E+00  9.7990E-05
  1.3215E+01  8.5519E+00  7.1709E+00 -2.1231E-04
  1.3245E+01  8.5257E+00  7.1060E+00 -8.9911E-04
  1.3276E+01  8.5026E+00  7.0549E+00 -1.6872E-03
  1.3306E+01  8.4688E+00  7.0122E+00 -2.0934E-03
  1.3337E+01  8.4316E+00  6.9867E+00 -1.7549E-03
  1.3368E+01  8.4046E+00  6.9922E+00 -1.0465E-03
  1.3398E+01  8.3861E+00  7.0209E+00 -6.2076E-04
  1.3429E+01  8.3630E+00  7.0319E+00 -6.7380E-04
  1.3459E+01  8.3273E+00  6.9830E+00 -1.0462E-03
  1.3490E+01  8.2814E+00  6.8726E+00 -1.4262E-03
  1.3520E+01  8.2196E+00  6.7241E+00 -1.5485E-03
  1.3551E+01  8.1385E+00  6.5774E+00 -1.4622E-03
  1.3581E+01  8.0654E+00  6.4942E+00 -1.3591E-03
  1.3612E+01  8.0348E+00  6.5122E+00 -1.2515E-03
