# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 20:50:30 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  2.7501E+01  1.1091E-02  3.3309E+01 -9.9804E-01
  2.7680E+01  1.1471E-02  3.3533E+01 -8.4924E-01
  2.7858E+01  1.1693E-02  3.3770E+01 -7.1329E-01
  2.8037E+01  1.1812E-02  3.4036E+01 -5.9263E-01
  2.8215E+01  1.1933E-02  3.4334E+01 -4.9046E-01
  2.8394E+01  1.2126E-02  3.4635E+01 -4.2521E-01
  2.8572E+01  1.2277E-02  3.4919E+01 -4.0603E-01
  2.8751E+01  1.2282E-02  3.5196E+01 -4.1850E-01
  2.8929E+01  1.2274E-02  3.5476E+01 -4.4068E-01
  2.9108E+01  1.2340E-02  3.5772E+01 -4.5151E-01
  2.9292E+01  1.2485E-02  3.6106E+01 -4.2937E-01
  2.9480E+01  1.2770E-02  3.6488E+01 -3.6849E-01
  2.9667E+01  1.3133E-02  3.6939E+01 -2.9172E-01
  2.9855E+01  1.3456E-02  3.7500E+01 -2.2458E-01
  3.0042E+01  1.3674E-02  3.8192E+01 -1.8141E-01
  3.0229E+01  1.3832E-02  3.9019E+01 -1.5525E-01
  3.0417E+01  1.3980E-02  3.9967E+01 -1.5347E-01
  3.0604E+01  1.4230E-02  4.1018E+01 -1.9379E-01
  3.0792E+01  1.4649E-02  4.2138E+01 -2.7426E-01
  3.0979E+01  1.4970E-02  4.3305E+01 -3.7470E-01
  3.1166E+01  1.5082E-02  4.4533E+01 -4.6987E-01
  3.1354E+01  1.5135E-02  4.5832E+01 -5.5648E-01
  3.1541E+01  1.5181E-02  4.7174E+01 -6.4047E-01
  3.1728E+01  1.5412E-02  4.8478E+01 -7.4120E-01
  3.1915E+01  1.5857E-02  4.9626E+01 -8.6429E-01
  3.2089E+01  1.6349E-02  5.0531E+01 -9.8808E-01
  3.2257E+01  1.6766E-02  5.1280E+01 -1.1179E+00
  3.2425E+01  1.7072E-02  5.1936E+01 -1.2447E+00
  3.2592E+01  1.7279E-02  5.2513E+01 -1.3237E+00
  3.2760E+01  1.7421E-02  5.2999E+01 -1.3252E+00
  3.2928E+01  1.7543E-02  5.3369E+01 -1.2489E+00
  3.3096E+01  1.7733E-02  5.3643E+01 -1.0980E+00
  3.3263E+01  1.8004E-02  5.3852E+01 -9.0375E-01
  3.3431E+01  1.8404E-02  5.3980E+01 -7.2164E-01
  3.3599E+01  1.8777E-02  5.3990E+01 -5.6425E-01
  3.3767E+01  1.8963E-02  5.3857E+01 -4.0649E-01
  3.3935E+01  1.9048E-02  5.3562E+01 -2.6312E-01
  3.4102E+01  1.9181E-02  5.3116E+01 -1.4392E-01
  3.4270E+01  1.9306E-02  5.2559E+01 -3.7462E-03
  3.4438E+01  1.9156E-02  5.1927E+01  1.8655E-01
  3.4606E+01  1.8735E-02  5.1288E+01  4.1004E-01
  3.4773E+01  1.8217E-02  5.0690E+01  6.1430E-01
  3.4941E+01  1.7713E-02  5.0140E+01  7.6923E-01
  3.5109E+01  1.7315E-02  4.9659E+01  8.9822E-01
  3.5277E+01  1.7206E-02  4.9284E+01  1.0119E+00
  3.5444E+01  1.7328E-02  4.9038E+01  1.1031E+00
  3.5612E+01  1.7456E-02  4.8926E+01  1.1520E+00
  3.5780E+01  1.7462E-02  4.8939E+01  1.1445E+00
  3.5949E+01  1.7410E-02  4.9031E+01  1.0994E+00
  3.6125E+01  1.7394E-02  4.9101E+01  1.0301E+00
  3.6301E+01  1.7451E-02  4.8995E+01  9.2490E-01
  3.6477E+01  1.7521E-02  4.8638E+01  7.9698E-01
  3.6653E+01  1.7518E-02  4.8046E+01  6.7619E-01
  3.6829E+01  1.7318E-02  4.7284E+01  5.9783E-01
  3.7006E+01  1.6939E-02  4.6440E+01  5.7323E-01
  3.7182E+01  1.6491E-02  4.5576E+01  6.0471E-01
  3.7358E+01  1.6171E-02  4.4727E+01  6.8586E-01
  3.7534E+01  1.5961E-02  4.3927E+01  8.3822E-01
  3.7710E+01  1.5729E-02  4.3192E+01  1.1058E+00
  3.7886E+01  1.5464E-02  4.2515E+01  1.4719E+00
  3.8063E+01  1.5148E-02  4.1924E+01  1.8528E+00
  3.8239E+01  1.4641E-02  4.1459E+01  2.1779E+00
  3.8415E+01  1.4147E-02  4.1137E+01  2.4042E+00
  3.8591E+01  1.3868E-02  4.0931E+01  2.5167E+00
  3.8767E+01  1.3724E-02  4.0779E+01  2.5476E+00
  3.8943E+01  1.3547E-02  4.0637E+01  2.5438E+00
  3.9119E+01  1.3308E-02  4.0473E+01  2.5397E+00
  3.9296E+01  1.3077E-02  4.0287E+01  2.5453E+00
  3.9472E+01  1.2944E-02  4.0100E+01  2.5568E+00
  3.9648E+01  1.2876E-02  3.9917E+01  2.5573E+00
  3.9824E+01  1.2792E-02  3.9741E+01  2.5085E+00
  4.0000E+01  1.2655E-02  3.9575E+01  2.3865E+00
  4.0176E+01  1.2566E-02  3.9428E+01  2.2281E+00
  4.0353E+01  1.2717E-02  3.9301E+01  2.0966E+00
  4.0529E+01  1.3179E-02  3.9185E+01  2.0134E+00
  4.0705E+01  1.3776E-02  3.9114E+01  1.9429E+00
  4.0881E+01  1.4274E-02  3.9147E+01  1.8620E+00
  4.1057E+01  1.4605E-02  3.9348E+01  1.7854E+00
  4.1233E+01  1.4703E-02  3.9711E+01  1.6957E+00
  4.1410E+01  1.4592E-02  4.0134E+01  1.5487E+00
  4.1586E+01  1.4428E-02  4.0486E+01  1.3709E+00
  4.1762E+01  1.4341E-02  4.0695E+01  1.2007E+00
  4.1938E+01  1.4272E-02  4.0745E+01  1.0221E+00
  4.2117E+01  1.4156E-02  4.0664E+01  8.3379E-01
  4.2302E+01  1.4141E-02  4.0500E+01  6.6515E-01
  4.2487E+01  1.4202E-02  4.0317E+01  5.4464E-01
  4.2672E+01  1.4140E-02  4.0168E+01  4.4868E-01
  4.2857E+01  1.3905E-02  4.0083E+01  3.7365E-01
  4.3042E+01  1.3640E-02  4.0078E+01  3.4960E-01
  4.3227E+01  1.3465E-02  4.0180E+01  3.8134E-01
  4.3412E+01  1.3408E-02  4.0400E+01  4.5287E-01
  4.3597E+01  1.3609E-02  4.0728E+01  5.4165E-01
  4.3781E+01  1.4096E-02  4.1166E+01  6.2320E-01
  4.3966E+01  1.4679E-02  4.1713E+01  7.0216E-01
  4.4151E+01  1.5129E-02  4.2353E+01  7.7117E-01
  4.4336E+01  1.5343E-02  4.3036E+01  8.1685E-01
  4.4521E+01  1.5439E-02  4.3695E+01  8.1444E-01
  4.4706E+01  1.5634E-02  4.4263E+01  7.4805E-01
  4.4891E+01  1.6008E-02  4.4687E+01  6.4016E-01
  4.5076E+01  1.6560E-02  4.4964E+01  5.1488E-01
  4.5261E+01  1.7272E-02  4.5156E+01  4.0033E-01
  4.5446E+01  1.8132E-02  4.5349E+01  3.2232E-01
  4.5631E+01  1.8830E-02  4.5592E+01  2.4924E-01
  4.5816E+01  1.9073E-02  4.5877E+01  1.3881E-01
  4.6001E+01  1.9042E-02  4.6162E+01 -2.4141E-02
  4.6186E+01  1.9144E-02  4.6395E+01 -2.0449E-01
  4.6371E+01  1.9427E-02  4.6555E+01 -3.4526E-01
  4.6556E+01  1.9473E-02  4.6661E+01 -4.2690E-01
  4.6741E+01  1.9129E-02  4.6748E+01 -4.5384E-01
  4.6926E+01  1.8795E-02  4.6833E+01 -4.2071E-01
  4.7111E+01  1.8810E-02  4.6936E+01 -3.3564E-01
  4.7296E+01  1.9037E-02  4.7099E+01 -2.3175E-01
  4.7481E+01  1.9151E-02  4.7397E+01 -1.3514E-01
  4.7666E+01  1.9223E-02  4.7869E+01 -4.8067E-02
  4.7851E+01  1.9578E-02  4.8505E+01  3.6622E-03
  4.8036E+01  2.0043E-02  4.9265E+01  2.5665E-03
  4.8221E+01  2.0391E-02  5.0084E+01 -3.1856E-02
  4.8406E+01  2.0652E-02  5.0863E+01 -8.0489E-02
  4.8591E+01  2.0917E-02  5.1487E+01 -1.4461E-01
  4.8776E+01  2.1072E-02  5.1917E+01 -2.2583E-01
  4.8961E+01  2.1103E-02  5.2175E+01 -3.1942E-01
