# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:50 2020
# diag: nrgsummary, run(s): 0014-0015, time window: 0-93.212002(1 steps), species: electrons
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  7.2468E+00  6.4077E+00  5.1605E+00  2.3964E-03
  7.2788E+00  6.4905E+00  5.2052E+00  2.2718E-03
  7.3108E+00  6.5794E+00  5.2678E+00  2.1824E-03
  7.3427E+00  6.6927E+00  5.3697E+00  2.1947E-03
  7.3747E+00  6.8296E+00  5.5008E+00  2.2807E-03
  7.4067E+00  6.9780E+00  5.6394E+00  2.3620E-03
  7.4387E+00  7.1222E+00  5.7672E+00  2.4064E-03
  7.4706E+00  7.2453E+00  5.8681E+00  2.4805E-03
  7.5026E+00  7.3434E+00  5.9452E+00  2.5881E-03
  7.5346E+00  7.4268E+00  6.0076E+00  2.5256E-03
  7.5665E+00  7.5145E+00  6.0695E+00  2.2652E-03
  7.5985E+00  7.6217E+00  6.1460E+00  2.0697E-03
  7.6305E+00  7.7589E+00  6.2646E+00  2.0513E-03
  7.6625E+00  7.9166E+00  6.4241E+00  2.1524E-03
  7.6944E+00  8.0565E+00  6.5672E+00  2.3636E-03
  7.7264E+00  8.1581E+00  6.6584E+00  2.5658E-03
  7.7584E+00  8.2475E+00  6.7353E+00  2.4269E-03
  7.7903E+00  8.3497E+00  6.8281E+00  1.9903E-03
  7.8223E+00  8.4502E+00  6.9029E+00  1.7096E-03
  7.8543E+00  8.5385E+00  6.9519E+00  1.8049E-03
  7.8863E+00  8.6368E+00  7.0322E+00  2.1077E-03
  7.9182E+00  8.7503E+00  7.1591E+00  2.2562E-03
  7.9502E+00  8.8532E+00  7.2796E+00  2.1211E-03
  7.9822E+00  8.9349E+00  7.3600E+00  1.9937E-03
  8.0141E+00  9.0022E+00  7.4019E+00  2.0085E-03
  8.0461E+00  9.0765E+00  7.4436E+00  1.9169E-03
  8.0781E+00  9.1593E+00  7.4973E+00  1.7939E-03
  8.1101E+00  9.2473E+00  7.5812E+00  1.8500E-03
  8.1420E+00  9.3435E+00  7.7168E+00  1.9683E-03
  8.1740E+00  9.4307E+00  7.8559E+00  1.8676E-03
  8.2060E+00  9.4824E+00  7.9159E+00  1.6436E-03
  8.2379E+00  9.4987E+00  7.8884E+00  1.5389E-03
  8.2699E+00  9.5296E+00  7.8816E+00  1.5734E-03
  8.3019E+00  9.5948E+00  7.9445E+00  1.5815E-03
  8.3339E+00  9.6488E+00  8.0064E+00  1.5199E-03
  8.3658E+00  9.6758E+00  8.0401E+00  1.3932E-03
  8.3978E+00  9.7035E+00  8.0850E+00  1.2873E-03
  8.4298E+00  9.7457E+00  8.1562E+00  1.1393E-03
  8.4617E+00  9.7775E+00  8.2075E+00  9.8890E-04
  8.4937E+00  9.7940E+00  8.2343E+00  1.4009E-03
  8.5257E+00  9.8175E+00  8.2645E+00  2.0114E-03
  8.5577E+00  9.8289E+00  8.2513E+00  1.8497E-03
  8.5896E+00  9.7791E+00  8.1354E+00  1.0370E-03
  8.6216E+00  9.6806E+00  7.9753E+00  6.0900E-05
  8.6536E+00  9.6148E+00  7.9145E+00 -3.7530E-04
  8.6855E+00  9.6333E+00  8.0093E+00  2.3330E-04
  8.7175E+00  9.7021E+00  8.1646E+00  1.3352E-03
  8.7495E+00  9.7477E+00  8.2443E+00  2.0861E-03
  8.7815E+00  9.7310E+00  8.1941E+00  2.1342E-03
